Source sentence,Answer sentence,Event1,Event2,labels
" causal </s></s> unrelated </s></s> In September , it announced plans to acquire the tropical-fruit business of RJR Nabisco Inc.'s Del Monte foods unit for # 557 million ( $ 878 million ) . Whether Polly Peck 's acquisition makes sense remains to be seen , but at the news conference , Mr. Nadir brimmed with self-confidence that he can turn Sansui around . ",acquire has no relation to seen ,acquire ,seen ,NONE
" causal </s></s> unrelated </s></s> Statistics on acquisitions by foreigners vary in detail , because unlike Sansui , which is listed on the Tokyo and Osaka stock exchanges , most of the Japanese companies acquired by foreigners are privately held . But analysts say Sansui is a special case . ",held has no relation to say ,held ,say ,NONE
 causal </s></s> unrelated </s></s> We are here because what happens on this island will also have an impact on the United States . ,impact is the cause of here ,impact ,here ,Cause-Effect
" causal </s></s> unrelated </s></s> Well , this is the eve of the Pope 's visit to one of the last bastions of Communism anywhere in the world , and it is already causing enormous expectations . ",visit is the cause of expectations ,visit ,expectations ,Cause-Effect
" causal </s></s> unrelated </s></s> Not all Cubans believe , but Castro has invited everyone to welcome the man who has been one of Communism 's most effective adversaries , and that 's why there is suspense . ",invited is the cause of suspense ,invited ,suspense ,Cause-Effect
" causal </s></s> unrelated </s></s> Today , hundreds of people from the US began to arrive , including some Cuban Americans who left here when Castro came to power and are returning to Havana for the first time . Incidentally , we just show up to do the broadcast , and Cubans want to know what we 're going to tell Americans , in many cases , what their relatives in the United States are going to hear . ",arrive has no relation to hear ,arrive ,hear ,NONE
" causal </s></s> unrelated </s></s> Not all Cubans believe , but Castro has invited everyone to welcome the man who has been one of Communism 's most effective adversaries , and that 's why there is suspense . This is quite an extraordinary story unfolding here . ",suspense has no relation to unfolding ,suspense ,unfolding ,NONE
" causal </s></s> unrelated </s></s> Incidentally , we just show up to do the broadcast , and Cubans want to know what we 're going to tell Americans , in many cases , what their relatives in the United States are going to hear . Well , this is the eve of the Pope 's visit to one of the last bastions of Communism anywhere in the world , and it is already causing enormous expectations . ",tell has no relation to expectations ,tell ,expectations ,NONE
" causal </s></s> unrelated </s></s> Sun Microsystems Inc., a computer maker , announced the effectiveness of its registration statement for $ 125 million of 6 3/8 % convertible subordinated debentures due Oct . 15 , 1999 . The company said the debentures are being issued at an issue price of $ 849 for each $ 1,000 principal amount and are convertible at any time prior to maturity at a conversion price of $ 25 a share . ",due has no relation to convertible ,due ,convertible ,NONE
" causal </s></s> unrelated </s></s> Chief Superintendent Al McHugh said the bomb discovered in the Irish Republic was destined for an unknown target in Northern Ireland and "" would have caused massive destruction . "" ",bomb is the cause of destruction ,bomb ,destruction ,Cause-Effect
 causal </s></s> unrelated </s></s> Extremists have bombed two predominantly pro-British Protestant towns and fired mortar shells at a police station since Sinn Fein was expelled from peace talks on Feb . 20 in punishment for two killings blamed on the Irish Republican Army . ,killings is the cause of expelled ,killings ,expelled ,Cause-Effect
 causal </s></s> unrelated </s></s> He said the north 's substantial Catholic minority demanded a settlement that would promote Northern Ireland 's eventual unification with the Irish Republic . ,settlement is the cause of unification ,settlement ,unification ,Cause-Effect
" causal </s></s> unrelated </s></s> Confrontations among Catholic protesters , Protestant marchers and the police have provoked widespread violence in Northern Ireland for the past three summers . ",Confrontations is the cause of violence ,Confrontations ,violence ,Cause-Effect
 causal </s></s> unrelated </s></s> An elderly Catholic man was hospitalized from cuts after a Protestant gasoline bomb landed in his back yard . ,cuts is the cause of hospitalized ,cuts ,hospitalized ,Cause-Effect
" causal </s></s> unrelated </s></s> Protesters from several Catholic communities crowded into Portadown 's Catholic Garvaghy Road to hear speakers demand negotiations with Orange Order leaders , and pledge to participate in each others ' road-blocking protests this summer . He said the north 's substantial Catholic minority demanded a settlement that would promote Northern Ireland 's eventual unification with the Irish Republic . ",participate has no relation to demanded ,participate ,demanded ,NONE
" causal </s></s> unrelated </s></s> Northern Ireland 's biggest Protestant party , the Ulster Unionists , is threatening to push for Sinn Fein 's expulsion once again . Protesters from several Catholic communities crowded into Portadown 's Catholic Garvaghy Road to hear speakers demand negotiations with Orange Order leaders , and pledge to participate in each others ' road-blocking protests this summer . ",expulsion has no relation to hear ,expulsion ,hear ,NONE
" causal </s></s> unrelated </s></s> We are Irish citizens , living in our own country , "" Adams said , adding : "" Nationalists want to move towards Irish unity and see this process as a bridge in that direction . "" Riot police in armored cars , shields and helmets prevented a few hundred Protestants , many waving British and Ulster flags , from interfering with the Catholics as they marched within Portadown 's few Catholic streets . ",living has no relation to marched ,living ,marched ,NONE
" causal </s></s> unrelated </s></s> Police found more than 1,300 pounds ( 600 kgs ) of fertilizer-based explosives Sunday in a shed in Dundalk , 50 miles ( 80 kms ) south of Belfast . Confrontations among Catholic protesters , Protestant marchers and the police have provoked widespread violence in Northern Ireland for the past three summers . ",found has no relation to violence ,found ,violence ,NONE
" causal </s></s> unrelated </s></s> The British and Irish governments , which cosponsor the multi-party talks that are supposed to conclude by May , invited Sinn Fein to rejoin two weeks ago . Northern Ireland 's biggest Protestant party , the Ulster Unionists , is threatening to push for Sinn Fein 's expulsion once again . ",invited has no relation to threatening ,invited ,threatening ,NONE
 causal </s></s> unrelated </s></s> Har - Shefi said she heard Amir talk about killing Rabin but did not tell the police because she did not believe he was serious . ,believe is the cause of tell ,believe ,tell ,Cause-Effect
" causal </s></s> unrelated </s></s> She also denied accusations made by Amir 's brother , Hagai , that she joined an anti-Arab underground movement . Har - Shefi said she heard Amir talk about killing Rabin but did not tell the police because she did not believe he was serious . ",made has no relation to tell ,made ,tell ,NONE
" causal </s></s> unrelated </s></s> First Security Corp. said it tentatively agreed to acquire Deseret Bancorp . Salt Lake City-based First Security , with $ 5.4 billion in assets , said the agreement is subject to shareholder and regulatory approval , and that it hopes to complete the transaction early next year . ",said has no relation to transaction ,said ,transaction ,NONE
 causal </s></s> unrelated </s></s> Pol Pot is considered responsible for the radical policies that led to the deaths of as many as 1.7 million Cambodians when the communist group held power in the late 1970s . ,policies is the cause of deaths ,policies ,deaths ,Cause-Effect
" causal </s></s> unrelated </s></s> But the group began to fall apart in mid-1996 after the defection of one of its top leaders , Ieng Sary . Pol Pot is considered responsible for the radical policies that led to the deaths of as many as 1.7 million Cambodians when the communist group held power in the late 1970s . ",defection has no relation to considered ,defection ,considered ,NONE
" causal </s></s> unrelated </s></s> The GM move follows Tuesday 's declaration by Ford , which holds an unwelcome 12.45 % stake in Jaguar , that it is prepared to bid for the entire company . ",declaration is the cause of move ,declaration ,move ,Cause-Effect
" causal </s></s> unrelated </s></s> And powerful political pressures may convince the Conservative government to keep its so-called golden share , which limits any individual holding to 15 % , until the restriction expires on Dec . 31 , 1990 . ",pressures is the cause of keep ,pressures ,keep ,Cause-Effect
 causal </s></s> unrelated </s></s> Ford might succeed because many shareholders are speculators keen for a full bid or institutional investors unhappy over Jaguar management 's handling of its current financial difficulties . ,are is the cause of succeed ,are ,succeed ,Cause-Effect
" causal </s></s> unrelated </s></s> In wooing British lawmakers , GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent . ",willingness is the cause of Britishowned ,willingness ,Britishowned ,Cause-Effect
" causal </s></s> unrelated </s></s> In wooing British lawmakers , GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent . ",willingness is the cause of independent ,willingness ,independent ,Cause-Effect
" causal </s></s> unrelated </s></s> Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction 's early removal to let GM amass more than 15 % or mount a friendly suitor bid against Ford . ",removal is the cause of amass ,removal ,amass ,Cause-Effect
" causal </s></s> unrelated </s></s> Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction 's early removal to let GM amass more than 15 % or mount a friendly suitor bid against Ford . ",removal is the cause of mount ,removal ,mount ,Cause-Effect
" causal </s></s> unrelated </s></s> Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction 's early removal to let GM amass more than 15 % or mount a friendly suitor bid against Ford . GM sought U.S. antitrust clearance last week to purchase more than $ 15 million worth of Jaguar shares but does n't own any yet , according to GM officials here and at the company 's Detroit headquarters . ",amass has no relation to according ,amass ,according ,NONE
" causal </s></s> unrelated </s></s> GM sought U.S. antitrust clearance last week to purchase more than $ 15 million worth of Jaguar shares but does n't own any yet , according to GM officials here and at the company 's Detroit headquarters . GM is close to completing a friendly deal with Jaguar that is likely to involve an eventual 30 % stake and joint manufacturing ventures . ",clearance has no relation to deal ,clearance ,deal ,NONE
" causal </s></s> unrelated </s></s> "" There 's some price at which we 'd stop bidding . "" The No. 1 U.S. auto maker then wrote Jaguar that it intends "" to go to that 15 % "" level once it wins the U.S. clearance to go beyond $ 15 million , a Jaguar spokesman said yesterday . ",stop has no relation to go ,stop ,go ,NONE
" causal </s></s> unrelated </s></s> It has relinquished a golden share only once before -- during British Petroleum Co.'s # 2.5 billion ( $ 4 billion ) takeover of Britoil PLC in 1988 . He said Jaguar "" should n't be smothered by anyone else , "" recalled one participant . ",relinquished has no relation to smothered ,relinquished ,smothered ,NONE
" causal </s></s> unrelated </s></s> "" We will not go over a certain level , "" said David N. McCammon , Ford 's vice president for finance , at a news conference yesterday in Dearborn , Mich . "" I really do n't see the government doing something that Jaguar does n't want over the next 14 months , "" said Kenneth Warren , a Conservative member of Parliament and chairman of the Select Committee on Trade and Industry in Britain 's House of Commons . ",conference has no relation to see ,conference ,see ,NONE
" causal </s></s> unrelated </s></s> In wooing British lawmakers , GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent . Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction 's early removal to let GM amass more than 15 % or mount a friendly suitor bid against Ford . ",settle has no relation to bid ,settle ,bid ,NONE
" causal </s></s> unrelated </s></s> Ford is willing to bid for 100 % of Jaguar 's shares if both the government and Jaguar shareholders agree to relax the anti-takeover barrier prematurely . While the visit was unrelated to Jaguar , GM Chairman Roger Smith answered the legislators ' questions about it over lunch Tuesday . ",relax has no relation to answered ,relax ,answered ,NONE
" causal </s></s> unrelated </s></s> Lawrence Insurance , based in Albany , N.Y., plans to use the $ 22.5 million in proceeds to help finance the acquisition of United Republic . ",use is the cause of finance ,use ,finance ,Cause-Effect
" causal </s></s> unrelated </s></s> Lawrence Insurance , based in Albany , N.Y., plans to use the $ 22.5 million in proceeds to help finance the acquisition of United Republic . Lawrence Insurance also sold 3.2 million of its shares for $ 7.125 each to its parent , Lawrence Group Inc. ",help has no relation to sold ,help ,sold ,NONE
 causal </s></s> unrelated </s></s> The UN security council insists any deal must allow UN inspectors unrestricted access to all suspected weapons sites . ,deal is the cause of access ,deal ,access ,Cause-Effect
" causal </s></s> unrelated </s></s> A UN spokesman says UN secretary general Kofi Annan is on the verge of a breakthrough , but added it 's not done yet . The UN security council insists any deal must allow UN inspectors unrestricted access to all suspected weapons sites . ",done has no relation to allow ,done ,allow ,NONE
" causal </s></s> unrelated </s></s> THE HAGUE , Netherlands ( AP ) _ The World Court Friday rejected U.S. and British objections to a Libyan World Court case that has blocked the trial of two Libyans suspected of blowing up a Pan Am jumbo jet over Scotland in 1988 . ",objections is the cause of trial ,objections ,trial ,Cause-Effect
" causal </s></s> unrelated </s></s> Both U.S. and British officials filed objections to the court 's jurisdiction in 1995 , claiming Security Council resolutions imposed on Lybia to force the suspects ' extradition overruled a 1971 Convention which gives Libya the right to try the men . ",resolutions is the cause of extradition ,resolutions ,extradition ,Cause-Effect
" causal </s></s> unrelated </s></s> Libya , which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain , hailed the ruling and said it would press anew for a trial in a third neutral country . ",hailed has no relation to press ,hailed ,press ,NONE
" causal </s></s> unrelated </s></s> Libya , which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain , hailed the ruling and said it would press anew for a trial in a third neutral country . THE HAGUE , Netherlands ( AP ) _ The World Court Friday rejected U.S. and British objections to a Libyan World Court case that has blocked the trial of two Libyans suspected of blowing up a Pan Am jumbo jet over Scotland in 1988 . ",hailed has no relation to blowing ,hailed ,blowing ,NONE
 causal </s></s> unrelated </s></s> Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before . ,brought is the cause of flawed ,brought ,flawed ,Cause-Effect
 causal </s></s> unrelated </s></s> Keating 's convictions were thrown out in nineteen ninety-six on a technicality . In nineteen ninety-one Charles Keating was convicted in state court of helping to defraud thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan . ,convictions has no relation to convicted ,convictions ,convicted ,NONE
" causal </s></s> unrelated </s></s> U.S. Trust , a 136-year-old institution that is one of the earliest high-net worth banks in the U.S., has faced intensifying competition from other firms that have established , and heavily promoted , private-banking businesses of their own . As a result , U.S. Trust 's earnings have been hurt . ",faced is the cause of hurt ,faced ,hurt ,Cause-Effect
" causal </s></s> unrelated </s></s> U.S. Trust recently introduced certain mutual-fund products , which allow it to serve customers with minimum deposits of $ 250,000 . ",introduced is the cause of serve ,introduced ,serve ,Cause-Effect
" causal </s></s> unrelated </s></s> But Mr. Schwarz welcomes the competition in U.S. Trust 's flagship businesses , calling it "" flattery . "" Mr. Schwarz , 52 years old , will succeed Daniel P. Davison Feb . 1 , soon after Mr. Davison reaches the company 's mandatory retirement age of 65 . ",calling has no relation to reaches ,calling ,reaches ,NONE
" causal </s></s> unrelated </s></s> Mr. Roberts continues as treasurer , and Mr. Wonham remains responsible for the offices of comptroller , planning , marketing and general services . As a result , U.S. Trust 's earnings have been hurt . ",continues has no relation to hurt ,continues ,hurt ,NONE
" causal </s></s> unrelated </s></s> White House spokesman Mike McCurry , and President Clinton in response to an article in The New York Times on Friday about her statements regarding a meeting with the president : Wechsler on Thursday "" Without commenting on the allegations raised in this article , to the extent that there is any implication or suggestion that Mrs. Currie was aware of any legal or ethical impropriety by anyone , that implication or suggestion is entirely inaccurate . "" WASHINGTON _ Following are statements made Friday and Thursday by Lawrence Wechsler , a lawyer for the White House secretary , Betty Currie ; ",statements is the cause of statements ,statements ,statements ,Cause-Effect
" causal </s></s> unrelated </s></s> McCurry on Friday "" I want to be absolutely clear , to the extent there is any implication or the slightest suggestion that Mrs. Currie believes that the President or anyone else tried to influence her recollection , that is absolutely false and a mischaracterization of the facts . ",implication has no relation to want ,implication ,want ,NONE
 causal </s></s> unrelated </s></s> The company said it was delaying construction because of current market conditions . ,conditions is the cause of delaying ,conditions ,delaying ,Cause-Effect
" causal </s></s> unrelated </s></s> But the Memphis , Tenn . , facility was n't to begin turning out product until 1993 , so the decision may reveal a more pessimistic long-term outlook as well . ",begin is the cause of reveal ,begin ,reveal ,Cause-Effect
" causal </s></s> unrelated </s></s> "" Cheerios and Honey Nut Cheerios have eaten away sales normally going to Kellogg 's corn-based lines simply because they are made of oats , "" says Merrill Lynch food analyst William Maguire . ",made is the cause of eaten ,made ,eaten ,Cause-Effect
" causal </s></s> unrelated </s></s> General Mills , meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity . ",operating is the cause of constrained ,operating ,constrained ,Cause-Effect
" causal </s></s> unrelated </s></s> "" As we regain our leadership level where we have been , and as we continue to put new products into the marketplace and need additional capacity , we will look at resuming our involvement with our plan , "" he said . Led by its oat-based Cheerios line , General Mills has gained an estimated 2 % share so far this year , mostly at the expense of Kellogg . ",said has no relation to gained ,said ,gained ,NONE
" causal </s></s> unrelated </s></s> But in recent weeks , construction-industry sources reported that early preparation work was slowing at the 185-acre site . Last Friday 's announcement was the first official word that the project was in trouble and that the company 's plans for a surge in market share may have been overly optimistic . ",reported has no relation to optimistic ,reported ,optimistic ,NONE
" causal </s></s> unrelated </s></s> Last Friday 's announcement was the first official word that the project was in trouble and that the company 's plans for a surge in market share may have been overly optimistic . Another analyst , John C. Maxwell Jr. of Wheat , First Securities in Richmond , Va . , recently went to a "" sell "" recommendation on Kellogg stock , which closed Friday at $ 71.75 , down 75 cents , in New York Stock Exchange composite trading . ",optimistic has no relation to closed ,optimistic ,closed ,NONE
" causal </s></s> unrelated </s></s> The company had a one-time charge of $ 14.8 million in the latest quarter covering the disposition of certain assets . Kellogg is so anxious to turn around Corn Flakes sales that it soon will begin selling boxes for as little as 99 cents , trade sources say . ",had has no relation to say ,had ,say ,NONE
" causal </s></s> unrelated </s></s> That is due mostly to payments from Allianz for most of the 50 % stake it has agreed to acquire in Navigation Mixte 's insurance business . Mr. Fournier said Navigation Mixte 's 1989 unconsolidated , or parent-company , profit is likely to be 4.7 billion francs ( $ 754.4 million ) , up from 633.8 million francs last year . ",payments is the cause of up ,payments ,up ,Cause-Effect
" causal </s></s> unrelated </s></s> But sources said he will be urging his allies to boost their stakes in Navigation Mixte , which is being traded in London and is to resume trading in Paris Tuesday . "" Without some unexpected "" coup de theatre "" , I do n't see what will block the Paribas bid , "" said Philippe de Cholet , analyst at the brokerage Cholet - Dupont amp Cie . ",urging has no relation to see ,urging ,see ,NONE
" causal </s></s> unrelated </s></s> It 's the second day of an offensive by the security forces against villages populated by ethnic Albanians . They were too afraid to stay , fearing the forces may also move their operations further afield . ",offensive has no relation to fearing ,offensive ,fearing ,NONE
" causal </s></s> unrelated </s></s> The following were among Friday 's offerings and pricings in the U.S. and non-U.S. capital markets , with terms and syndicate manager , as compiled by Dow Jones Capital Markets Report : @ CORPORATES Sun Microsystems Inc. -- $ 125 million of 6 3/8 % convertible subordinated debentures due Oct . 15 , 1999 , priced at 84.90 to yield 7.51 % . ",yield has no relation to compiled ,yield ,compiled ,NONE
" causal </s></s> unrelated </s></s> Norton Co. said net income for the third quarter fell 6 % to $ 20.6 million , or 98 cents a share , from $ 22 million , or $ 1.03 a share . Sales rose 8 % to $ 1.15 billion from $ 1.06 billion . ",said has no relation to rose ,said ,rose ,NONE
" causal </s></s> unrelated </s></s> "" We consider that his bid is an acceptable bid , "" said Sandra Kolber , spokeswoman for the independent directors ' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex 's major shareholder , MCA Inc. ",dispute is the cause of solicit ,dispute ,solicit ,Cause-Effect
" causal </s></s> unrelated </s></s> "" We consider that his bid is an acceptable bid , "" said Sandra Kolber , spokeswoman for the independent directors ' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex 's major shareholder , MCA Inc. ",dispute is the cause of review ,dispute ,review ,Cause-Effect
" causal </s></s> unrelated </s></s> "" All this has really established is that MCA and the Bronfmans have agreed on a price at which they can be bought out , "" said Jeffery Logsdon , an analyst with Crowell , Weedon in Los Angeles . The directors did n't indicate the source of financing for Mr. Drabinsky 's new proposal , but said MCA and the Bronfman associates agreed in principle to buy for $ 57 million and then lease back to Cineplex its 18-screen theater complex in Universal City , Calif . , if Mr. Drabinsky succeeds in an offer . ",agreed has no relation to indicate ,agreed ,indicate ,NONE
" causal </s></s> unrelated </s></s> In addition , the directors said if a bid by Mr. Drabinsky is successful , Cineplex expects Rank Organisation PLC to acquire the 51 % of Cineplex 's Film House unit it does n't own , and provide Mr. Drabinsky with additional loan financing . Drabinsky } and to accommodate him , to facilitate his financing arrangements , "" Ms. Kolber said . ",own has no relation to arrangements ,own ,arrangements ,NONE
" causal </s></s> unrelated </s></s> Dow Jones , which owns about 64 million of Telerate 's 95 million common shares outstanding , said that about 24,000 shares have been tendered under its offer . Dow Jones amp Co. said it extended its $ 18-a-share offer for Telerate Inc. common stock until 5 p.m. EST Nov. 9 . ",said has no relation to offer ,said ,offer ,NONE
" causal </s></s> unrelated </s></s> Magna International Inc.'s chief financial officer , James McAlpine , resigned and its chairman , Frank Stronach , is stepping in to help turn the automotive-parts manufacturer around , the company said . ",stepping is the cause of turn ,stepping ,turn ,Cause-Effect
" causal </s></s> unrelated </s></s> Mr. Stronach will direct an effort to reduce overhead and curb capital spending "" until a more satisfactory level of profit is achieved and maintained , "" Magna said . Magna said Mr. McAlpine resigned to pursue a consulting career , with Magna as one of his clients . ",said has no relation to pursue ,said ,pursue ,NONE
 causal </s></s> unrelated </s></s> The restaurant operator cited transaction costs from its 1988 recapitalization as a result of a $ 160 million restructuring of its bank debt . ,restructuring is the cause of recapitalization ,restructuring ,recapitalization ,Cause-Effect
" causal </s></s> unrelated </s></s> The combined effect of these changes is expected to save the company about $ 4 million in interest expenses next year , or six cents a share . ",changes is the cause of save ,changes ,save ,Cause-Effect
 causal </s></s> unrelated </s></s> Shoney 's said the latest restructuring affected bank indebtedness that was incurred to finance $ 585 million of the company 's $ 728 million recapitalization that took place in 1988 . ,restructuring is the cause of indebtedness ,restructuring ,indebtedness ,Cause-Effect
" causal </s></s> unrelated </s></s> In addition , the effective interest rate on the $ 410 million of total remaining bank debt after the restructuring is 10.66 % . Shoney 's said the latest restructuring affected bank indebtedness that was incurred to finance $ 585 million of the company 's $ 728 million recapitalization that took place in 1988 . ",restructuring has no relation to finance ,restructuring ,finance ,NONE
" causal </s></s> unrelated </s></s> In addition , the effective interest rate on the $ 410 million of total remaining bank debt after the restructuring is 10.66 % . The restaurant operator cited transaction costs from its 1988 recapitalization as a result of a $ 160 million restructuring of its bank debt . ",restructuring has no relation to restructuring ,restructuring ,restructuring ,NONE
 causal </s></s> unrelated </s></s> The restaurant operator cited transaction costs from its 1988 recapitalization as a result of a $ 160 million restructuring of its bank debt . Shoney 's said the latest restructuring affected bank indebtedness that was incurred to finance $ 585 million of the company 's $ 728 million recapitalization that took place in 1988 . ,cited has no relation to took ,cited ,took ,NONE
" causal </s></s> unrelated </s></s> Society Corp., which is also a bank , agreed in June to buy Trustcorp for 12.4 million shares of stock with a market value of about $ 450 million . Trustcorp Inc. will become Society Bank amp Trust when its merger is completed with Society Corp. of Cleveland , the bank said . ",buy has no relation to completed ,buy ,completed ,NONE
 causal </s></s> unrelated </s></s> Cabinet minister Michael Eitan said Sunday that Netanyahu 's remarks marked a substantive change in Israel 's position . ,remarks is the cause of change ,remarks ,change ,Cause-Effect
 causal </s></s> unrelated </s></s> The Maariv newspaper said Sunday that Netanyahu 's comments last week were in response to signals from Syria that it wants to renew the long-stalled peace talks between the two countries . ,signals is the cause of comments ,signals ,comments ,Cause-Effect
" causal </s></s> unrelated </s></s> Defense Minister Yitzhak Mordechai was the first senior Israeli official to refer to U.N. resolution 425 in a speech six weeks ago , saying at the time he was willing to withdraw troops in exchange for guarantees that Israel would not be attacked . ",guarantees is the cause of withdraw ,guarantees ,withdraw ,Cause-Effect
" causal </s></s> unrelated </s></s> JERUSALEM ( AP ) _ Top Israeli officials sent strong new signals Sunday that Israel wants to withdraw from southern Lebanon , where a costly war of attrition has been steadily claiming soldiers ' lives . Israel - Syrian talks have been cut off for nearly two years . ",war has no relation to talks ,war ,talks ,NONE
" causal </s></s> unrelated </s></s> The Maariv newspaper said Sunday that Netanyahu 's comments last week were in response to signals from Syria that it wants to renew the long-stalled peace talks between the two countries . The newspaper , quoting "" secret reports , "" said Syria had indicated its interest in resuming talks in remarks made last week by the Syrian ambassador to Washington , Walid Mualem , in a lecture to a closed forum in Baltimore . ",wants has no relation to made ,wants ,made ,NONE
" causal </s></s> unrelated </s></s> "" No one wants to stay in Lebanon ; "" This is a new thing ... it means that we are willing to talk today _ full stop _ about security , "" Lubrani told Israel 's Channel One . ",stay has no relation to talk ,stay ,talk ,NONE
" causal </s></s> unrelated </s></s> Despite the recent possibility of military conflict with Iraq , oil prices have been falling , that 's because of a worldwide glut of oil . ",glut is the cause of falling ,glut ,falling ,Cause-Effect
" causal </s></s> unrelated </s></s> Despite the recent possibility of military conflict with Iraq , oil prices have been falling , that 's because of a worldwide glut of oil . Now with a diplomatic solution to the crisis seemingly at hand , get set for oil prices from the Brent north sea variety to light swede crude to fall further . ",conflict has no relation to fall ,conflict ,fall ,NONE
" causal </s></s> unrelated </s></s> General Motors Corp.'s big defense and automotive electronics unit , GM Hughes Electronics , said net income fell 22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production . ",fell is the cause of declining ,fell ,declining ,Cause-Effect
" causal </s></s> unrelated </s></s> General Motors Corp.'s big defense and automotive electronics unit , GM Hughes Electronics , said net income fell 22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production . ",fell is the cause of slumping ,fell ,slumping ,Cause-Effect
" causal </s></s> unrelated </s></s> Profit at the unit fell to $ 110.6 million , or 37 cents a share , from $ 142.4 million , or 45 cents a share , largely because of a $ 24 million one-time charge associated with Hughes 's previously announced plan to reduce employment by at least 6,000 people by year end . ",charge is the cause of fell ,charge ,fell ,Cause-Effect
" causal </s></s> unrelated </s></s> GMAC said its automotive financing and leasing business rose 35 % in the U.S., largely because of dealer and customer incentives used to boost sales . ",used is the cause of rose ,used ,rose ,Cause-Effect
" causal </s></s> unrelated </s></s> In the first nine months , GMAC 's earnings fell 8 % to $ 859.5 million from $ 930.2 million . GMAC said its automotive financing and leasing business rose 35 % in the U.S., largely because of dealer and customer incentives used to boost sales . ",fell has no relation to rose ,fell ,rose ,NONE
" causal </s></s> unrelated </s></s> In addition , GM 's North American vehicle production fell 8.4 % from a year ago , which hurt Delco Electronic 's earnings , a company spokesman said . Earnings for GM common stock , reflecting the performance of GM 's core automotive operations , will be disclosed this morning . ",hurt has no relation to disclosed ,hurt ,disclosed ,NONE
" causal </s></s> unrelated </s></s> By contrast , Electronic Data Systems Corp., GM 's data processing subsidiary , boosted net 16 % . In addition , GM 's North American vehicle production fell 8.4 % from a year ago , which hurt Delco Electronic 's earnings , a company spokesman said . ",boosted has no relation to said ,boosted ,said ,NONE
" causal </s></s> unrelated </s></s> General Motors Corp.'s big defense and automotive electronics unit , GM Hughes Electronics , said net income fell 22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production . In the nine months , EDS earned $ 315.8 million , or $ 2.62 a share , up 13 % from $ 280.7 million , or $ 2.30 a share . ",said has no relation to earned ,said ,earned ,NONE
" causal </s></s> unrelated </s></s> The assassination touched off a murderous rampage by Hutu security forces and civilians , who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority . ",assassination is the cause of rampage ,assassination ,rampage ,Cause-Effect
" causal </s></s> unrelated </s></s> The assassination touched off a murderous rampage by Hutu security forces and civilians , who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority . It also reignited the civil war . ",assassination is the cause of war ,assassination ,war ,Cause-Effect
" causal </s></s> unrelated </s></s> ADDIS ABABA , Ethiopia ( AP ) _ The Organization of African Unity said Friday it would investigate the Hutu-organized genocide of more than 500,000 minority Tutsis in Rwanda nearly four years ago . It also reignited the civil war . ",investigate has no relation to war ,investigate ,war ,NONE
" causal </s></s> unrelated </s></s> Foreign ministers of member-states meeting in the Ethiopian capital agreed to set up a seven-member panel to investigate who shot down Rwandan President Juvenal Habyarimana 's plane on April 6 , 1994 . ",investigate has no relation to set ,investigate ,set ,NONE
" causal </s></s> unrelated </s></s> Under terms of the agreement , shareholders other than the Underwoods will receive $ 3,500 a share at closing , which is expected in December . ",closing has no relation to receive ,closing ,receive ,NONE
" causal </s></s> unrelated </s></s> Mr. Junius said Nashua 's "" intention is to remain an independent public company . "" Under a program approved by the company in 1987 that did n't specify a share amount , Nashua had purchased 481,000 shares through Sept . 29 . ",remain has no relation to approved ,remain ,approved ,NONE
" causal </s></s> unrelated </s></s> The company said 80 % of its auction business is usually conducted in the second and fourth quarters , with the current quarter having begun "" extremely well . "" ",conducted has no relation to said ,conducted ,said ,NONE
" causal </s></s> unrelated </s></s> The aim is to bring in not only the focus on women 's right to education , access to work , but look beyond that and look at the roots of , uh of these problems . Yet , the Taliban have forbidden them to work . ",bring has no relation to forbidden ,bring ,forbidden ,NONE
